KT,Inst,Adr,Ort,Typ,RWStatus,Akt,SL,WB,AnzStand,SA,PtageStatT,AustStatT,NeugStatT,Ops,Gebs,CMIb,CMIn,pPatWAU,pPatWAK,pPatLKP,pPatHOK,PersA,PersP,PersMT,PersT,PersAFall,PersPFall,PersMTFall,PersTFall,AnzBelA,AnzBelP,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,FiErg,PtageStatA,AustStatA,BettenStatA,DADStatA,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,PtageStatP,AustStatP,BettenStatP,DADStatP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,PtageStatR,AustStatR,BettenStatR,DADStatR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,PtageStatB,AustStatB,BettenStatB,DADStatB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB
Appenzell A.Rh.,Berit Paracelsus­Klinik AG,Steinweg 1,9052 Niederteufen,K231,priv,"A, R",,BGs,1.0,,8197,1489.0,0.0,2.0,0.0,1.001,0.977,0.5056,90.8537,42.5683,75.4297,0.1,19.0,6.1,48.1,0.0,1.3,0.4,3.2,0,0,7981911,496211,4061673,12661651,12891011,249565,0,478925,6191,1361,17,4.5,100,1638261,1277439,9979792,0,0,8833338,551909,0,0,1361143,1108681,10392411,174537,100,9275058,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,2006,128,5.5,15.7,100,0,0,1129813,0,0,0,0,0,0,0,0,1082465,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Appenzell A.Rh.,Augenklinik Dr. A. Scarpatetti AG,Gremmstrasse 17,9053 Teufen AR,K235,priv,A,NF,,1.0,,1283,779.0,0.0,2.0,0.0,NA,NA,3.6232,75.9398,93.4783,90.5797,3.2,5.5,2.5,20.1,0.4,0.7,0.3,2.6,1,0,2202626,546838,1345100,4094564,5627150,38330,0,1448122,1283,779,19.2,1.6,18.3,667970,665970,322450,0,0,319950,0,0,0,2730228,2705026,2323500,744165,100,1544335,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Inselspital Bern,Freiburgstrasse 18,3010 Bern,K111,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, CC, LB, Lito",294542,38083.0,916.0,34.0,5.0,1.328,1.375,1.4456,24.4388,17.4585,88.9119,1114.1,2476.0,770.4,6331.3,2.9,6.5,2.0,16.6,0,0,663395858,100856374,315513983,1080530067,899895158,91806933,94850000,10716995,288389,37965,898,7.6,88,274650903,231435724,636001888,411394367,31761199,99624720,7725129,0,84338248,257172041,222218381,675213725,400720303,54.3,98063563,56.7,94850000,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,6153,118,19,52.1,88.7,0,0,9680385,6420800,498401,1834151,146305,0,0,0,0,11084586,2927085,100,958388,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Spital Netz Bern AG,Morillonstrasse 77,3007 Bern,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",6.0,"MRI, CT",149460,22223.0,834.0,13.0,5.0,0.903,0.888,0.5682,4.4643,17.8267,93.1197,200.4,737.3,231.5,1720.9,0.9,3.3,1.0,7.7,63,5,178060941,7223112,85202114,271852789,248379820,22368969,0,0,114564,20408,400,5.6,78.5,52980663,44452751,214044268,111264692,10390564,90407265,7771235,0,0,22001551,18678967,115314747,49745550,100,55639200,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,34896,1815,110.4,19.2,86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Spital Thun­Simmental­Saanenland AG,Krankenhausstrasse 12,3600 Thun,K112,oeff,A,"NF, IPS","MSt, Arzt, BGs",5.0,CT,95937,14918.0,1078.0,9.0,4.0,0.911,0.909,1.557,3.4056,16.511,92.3938,156.7,645.4,141.5,1172.2,1.1,4.3,1.0,7.9,29,2,123566786,4178665,68162538,196295713,114024155,21503094,61785680,1295957,95937,14918,276,6.4,95.2,49501889,42812288,135340187,102981861,8214670,0,0,0,0,40796548,35750838,68810212,43325059,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Spitalzentrum Biel,Vogelsang 84,2502 Biel,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT, Lito",85825,12446.0,944.0,7.0,5.0,0.87,0.898,0.4918,4.4563,17.103,91.1153,244.8,673.2,150.7,1470.4,2.0,5.4,1.2,11.8,36,3,109159497,2803380,47796243,166107477,152802479,7457598,0,800957,81672,12235,260.6,6.7,85.8,47487091,42988141,115185147,79184594,6669400,24781272,1920785,0,0,41220106,37643135,115038497,65277741,51.8,26561215,50.1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,4153,211,12,19.7,94.8,0,0,2978178,2978178,284555,0,0,196283,0,0,0,3893329,3893329,29.5,0,NA,103129,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Lindenhofspital,Bremgartenstrasse 117,3012 Bern,K112,priv,"A, P","NF, IPS",BGs,1.0,"MRI, CT, LB",75028,12689.0,1207.0,10.0,3.0,0.891,0.863,0.2348,12.0222,32.6457,93.8465,6.1,383.9,102.4,749.9,0.1,3.0,0.8,5.9,142,0,67419747,20209209,83446993,173648098,169028482,0,0,22112,69997,12578,221,5.6,86.8,34903202,33342150,130765681,25691894,2523795,99858921,9341674,0,0,37457373,36714870,123153905,23254790,100,96187417,100,0,5031,111,16,45.3,86.1,1163644,1163645,3349445,999577,135935,2349868,319449,0,0,800529,800529,2795371,835803,100,1959568,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Salem­Spital,Schänzlistrasse 39,3013 Bern,K121,priv,A,NF,"MSt, Arzt, BGs",1.0,"MRI, CT",57597,9754.0,1032.0,8.0,3.0,0.859,0.838,0.3075,11.1041,31.2743,93.6149,50.8,204.8,120.9,515.8,0.5,2.1,1.2,5.3,114,0,50919211,17525425,43479431,113259312,107114019,7063157,0,917865,57597,9754,169,5.9,93.4,22139092,0,74883912,0,0,0,0,0,0,15901116,0,74174637,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,SRO Spital Region Oberaargau AG  ,St. Urbanstrasse 67,4900 Langenthal,K121,oeff,A,"NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",57266,7834.0,544.0,5.0,3.0,0.824,0.842,0.3881,13.3074,13.5145,91.5902,98.4,322.1,85.7,761.4,1.3,4.1,1.1,9.7,15,0,73675022,2699240,36502934,113130404,67369970,5203899,39506505,-634004,57266,7834,184,7.3,85.3,35644720,30129727,75963520,58349359,2924474,9059762,454076,0,0,28646764,24284554,39806851,51540341,50.4,8002541,50.4,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Regionalspital Emmental AG,Oberburgstrasse 54,3400 Burgdorf,K121,oeff,A,"NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",55541,7868.0,562.0,6.0,3.0,0.852,0.84,0.2695,3.0663,10.908,93.9543,95.6,263.8,111.1,658.0,1.2,3.4,1.4,8.4,0,0,67727611,2896311,35960366,106584288,64423532,5283245,35232116,509,55541,7868,171,7.1,89,31490861,27979999,78851503,64632638,5324258,11057400,782545,0,0,30702480,26242729,34630014,25117749,100,7473363,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Spitäler FMI AG,Weissenaustrasse 27,3800 Unterseen,K121,oeff,A,"NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT",52388,8717.0,501.0,7.0,4.0,0.837,0.818,5.6092,5.6357,14.6933,88.8996,83.3,237.3,119.5,582.9,1.0,2.7,1.4,6.7,35,6,70750487,2816507,35970222,111597670,65208911,9604139,35533247,170173,52388,8717,160,6,89.7,27403099,23148395,70145414,51191366,671142,0,0,0,0,25196757,19667847,72521929,24737333,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Sonnenhof AG,Buchserstrasse 30,3006 Bern,K121,priv,A,"NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",41158,9559.0,1026.0,8.0,3.0,0.884,0.845,0.1405,14.4452,28.7748,93.462,32.2,281.6,69.8,612.5,0.3,3.0,0.7,6.4,149,0,57221000,7283000,63679000,134330000,126452000,2998000,784000,-499000,41158,9559,132.5,4.3,85.1,22281877,18921160,102553497,59115618,2889943,40513305,1690969,0,0,26484577,20923337,101984785,56614257,100,42148722,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Beau­Site AG,Schänzlihalde 11,3013 Bern,K122,priv,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, Lito",35653,5837.0,0.0,5.0,0.0,1.307,1.268,0.115,17.7438,42.4442,97.7989,2.8,136.8,108.7,401.4,0.1,2.3,1.9,6.9,85,0,38255944,17036474,42131997,97905483,87691128,8113196,2101160,-2101160,35653,5837,103,6.1,94.8,11555977,0,68573466,0,0,0,0,0,0,9187066,0,66667152,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Hôpital du Jura bernois SA,Les Fontenayes 17,2610 St­Imier,K122,oeff,A,NF,"MSt, BGs",2.0,CT,31487,4395.0,245.0,5.0,1.0,0.876,0.883,0.7962,17.5648,13.0801,93.2211,47.6,126.7,57.4,376.2,1.1,2.9,1.3,8.6,13,0,37203091,2160179,13789208,53405552,33226864,3112094,17516163,475102,31487,4395,90,7.2,95.9,15625913,0,39248978,0,0,0,0,0,0,14264866,0,37274428,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Linde AG,Blumenrain 105,2503 Biel,K122,priv,A,NF,BGs,1.0,"MRI, CT, CC",22734,4295.0,483.0,4.0,2.0,0.812,0.77,0.3387,7.0572,47.3202,99.1632,7.3,138.5,49.0,320.8,0.2,3.2,1.1,7.5,91,0,31489373,6987023,20084887,58561283,54481127,152603,0,-3927553,22734,4295,98,5.3,63.6,20835680,19200740,39798118,18851149,1509946,20878528,1775355,0,0,18069174,16720538,36564556,17601509,100,18777398,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Psychiatriezentrum Münsingen,Hunzigenstrasse 1,3110 Münsingen,K211,oeff,P,NF,"MSt, Arzt, BGs",1.0,,108080,2005.0,0.0,0.0,0.0,NA,NA,0.261,1.3083,0.5655,99.478,49.7,206.4,36.1,490.6,2.5,10.3,1.8,24.5,0,0,48263844,1692961,9030147,58986952,27013588,3659429,28313937,-28305236,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,108080,2005,317,53.9,93.4,728256,728256,40264209,39939694,1267061,324513,6422,13510785,0,960532,952137,40264208,17606273,100,247699,100,13509787,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Universitäre Psychiatrische Dienste Bern (UPD),Bolligenstrasse 111,3072 Ostermundigen,K211,oeff,P,NF,"MSt, Arzt, BGs",21.0,,97072,2881.0,0.0,0.0,0.0,NA,NA,0.6143,3.8805,3.8225,97.099,145.6,371.0,92.4,912.0,5.1,12.9,3.2,31.7,0,0,93976316,4557418,19395557,117929291,47608902,4235966,66084423,-65980799,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,97072,2881,292,33.7,91.1,36648559,33911117,57263315,51209674,645007,4155699,27063,6231123,8855221,12877185,11344036,27615415,23180506,100,2853690,100,2694699,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Privatklinik Meiringen Zentrum für Psychiatrie und Psychotherapie,Willigen,3860 Meiringen,K211,oeff,P,NF,"MSt, Arzt, BGs",1.0,,52402,1061.0,0.0,0.0,0.0,NA,NA,1.2136,26.0442,17.233,99.9191,24.3,138.2,27.7,274.4,2.3,13.0,2.6,25.9,1,0,26939011,6980750,7305101,41236131,24026998,1790456,15490394,171792,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,52402,1061,149.9,49.4,95.8,948639,948639,36209825,29577456,4607130,6632369,960430,2877548,0,843980,843980,35579005,27648341,57.7,7897945,79.4,2544946,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Services Psychiatriques Jura Bernois ­ Bienne­Seeland (SPJBB),,2713 Bellelay,K211,oeff,P,NF,"Arzt, BGs",3.0,,46449,714.0,0.0,0.0,0.0,NA,NA,0.1032,13.1198,0,99.5872,37.5,171.8,51.8,363.3,5.3,24.1,7.3,50.9,1,0,33402533,1297336,4766921,39466790,16223737,1016936,22226117,-21420450,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,46449,714,141,65.1,90.3,7808250,7808250,21496529,21362672,15678,0,0,8779608,157278,120,4119,1681,7677,88.6,0,NA,21,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Privatklinik Wyss AG,Fellenbergstrasse 32,3053 Münchenbuchsee,K212,priv,P,NF,"Arzt, BGs",1.0,,29331,595.0,0.0,0.0,0.0,NA,NA,0.1522,20.8841,47.1842,100,25.0,88.3,29.2,211.5,4.2,14.8,4.9,35.5,0,0,16912000,2445000,3672000,23029000,19409000,90000,0,-3530000,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,29331,595,90,49.3,89.3,3312000,3312000,19579000,9227000,1260000,10307000,1387000,0,0,2998000,2930000,17033000,8022000,100,8456000,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,"Klinik SGM Langenthal Psychosomatik, Psychiatrie, Psychotherapie",Weissensteinstrasse 30,4900 Langenthal,K212,priv,"P, R",,"Arzt, BGs",1.0,,12680,268.0,0.0,0.0,0.0,NA,NA,0.3311,39.8671,9.6026,100,7.3,23.0,14.6,73.9,2.7,8.6,5.4,27.6,0,0,6506466,161792,1590784,8691622,7870838,33080,0,-787704,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,8820,181,24,48.7,100.7,1247506,1247506,5677064,5263835,707092,413229,55509,0,0,1431092,1431002,4480721,4477212,100,0,NA,0,3860,87,12,44.4,88.1,64960,64960,2245798,2014819,284305,230979,32593,0,0,97923,97923,1894182,1885422,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Regionalspital Emmental AG Psychiatrische Dienste,Oberburgstrasse 54,3400 Burgdorf,K212,oeff,P,NF,"MSt, Arzt, BGs",1.0,,6090,267.0,0.0,0.0,0.0,NA,NA,0,2.8777,4.6763,98.5612,20.2,22.9,17.6,73.1,7.6,8.6,6.6,27.4,0,0,6921244,474259,929770,9297900,4809711,86971,4441500,40285,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,6090,267,18,22.8,92.7,4070521,4029539,4889829,4677617,83765,211278,4347,0,0,3088211,3039552,1576382,1425042,100,143613,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Zentrum für Psychiatrie und Psychotherapie Langenthal SRO,St. Urbanstrasse 67,4900 Langenthal,K212,oeff,P,,"Arzt, BGs",2.0,,5592,156.0,0.0,0.0,0.0,NA,NA,0,10.5263,5.2632,98.8304,18.9,22.7,16.3,72.5,12.1,14.5,10.4,46.5,0,0,9094890,576751,1235285,10906926,6248820,23878,4907810,273582,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,5592,156,16,35.8,95.8,7986671,7852597,3864032,3593923,38885,246160,2663,0,0,4550595,4464730,1629461,5643306,25.1,386528,25.1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Soteria Bern,Bühlstrasse 19,3012 Bern,K212,oeff,P,,"Arzt, BGs",1.0,,2871,63.0,0.0,0.0,0.0,NA,NA,1.5385,29.6875,3.0769,96.9231,0.0,6.1,6.6,14.5,0.0,9.6,10.5,23.0,2,0,1438654,157929,342882,1939465,1279696,34527,857000,231758,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,2871,63,8,45.6,98.3,89455,0,1850010,0,0,0,0,0,0,207697,0,1963254,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Berner Reha Zentrum AG Heiligenschwendi ,Schwendi 303,3625 Heiligenschwendi,K221,oeff,R,,"Arzt, BGs",1.0,,43098,2097.0,0.0,0.0,0.0,NA,NA,0.1821,10.2599,24.1238,88.3477,17.2,97.0,26.8,215.4,0.8,4.6,1.3,10.3,0,0,21646031,623713,5606303,28236521,26566900,2040804,0,421993,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,43098,2097,123,20.6,96,45583,45583,25654433,16966405,0,7794543,0,0,0,87128,86831,28520576,8110354,100,5172296,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Berner Klinik Montana,Rathausgasse 1,3011 Bern,K221,oeff,R,,,1.0,,30188,1262.0,0.0,0.0,0.0,NA,NA,0.2377,30.7387,27.5753,97.2266,12.3,53.9,29.4,148.9,1.0,4.3,2.3,11.8,0,0,13425583,871263,4188011,18502615,17408881,1192697,0,98963,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,30188,1262,88,23.9,94,9506,9506,21107043,13343007,2209298,6516436,935948,0,0,65336,0,17367531,6590244,71.9,4270265,73.9,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Gesundheitszentrum Schönberg Gunten AG,Schönbergstrasse 36a,3654 Gunten,K221,priv,R,,BGs,1.0,,28377,1556.0,0.0,0.0,0.0,NA,NA,0.0618,15.099,40.1979,95.3618,4.8,52.3,17.9,153.4,0.3,3.4,1.2,9.9,0,0,12807823,1998643,4208398,19025751,17243482,1540922,197904,-197904,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,28377,1556,100,18.2,77.7,3494262,3494262,12811406,6913597,0,5596166,0,232594,0,3906665,3743998,13180182,6303131,100,6242695,100,143212,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Reha­Klinik Haslibergerhof,Kurhaus Haslibergerhof,6083 Hasliberg Hohfluh,K221,priv,R,NF,"MSt, Arzt, BGs",1.0,,13953,700.0,0.0,0.0,0.0,NA,NA,0.1433,72.8838,29.3696,100,3.9,31.4,19.0,105.2,0.6,4.5,2.7,15.0,0,0,7160658,919478,2991025,11089316,8147314,2247006,593247,-593247,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,13953,700,42,19.9,91,0,0,7209896,2671163,270946,4538733,450660,133694,0,0,0,5989109,1932459,100,4069333,100,105128,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Kurklinik Eden AG orthopädische Rehabilitation & Kuren aller Art,Panoramastrasse,3854 Oberried Brienz,K221,priv,R,,BGs,1.0,,8434,465.0,0.0,0.0,0.0,NA,NA,0,7.6923,27.2349,97.0894,1.4,14.2,7.4,44.8,0.3,3.1,1.6,9.6,0,0,3869520,502280,1097051,5565032,5492108,192929,0,275833,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,8434,465,25.1,18.1,92,61599,20,3864771,3765444,340012,0,0,1638812,0,221409,63899,3630783,3447091,100,0,NA,1988823,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Reha­Pflegeklinik Eden AG,Brandstrasse 217,3852 Ringgenberg BE,K221,priv,R,,BGs,1.0,,1628,73.0,0.0,0.0,0.0,NA,NA,0,7.7922,27.2727,100,0.0,4.0,0.0,5.9,0.0,5.4,0.0,8.1,0,0,461836,48856,217128,727820,678488,50534,0,1202,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1628,73,5,22.3,89.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Permanence,Bümplizstrasse 83,3018 Bern,K231,priv,A,NF,"MSt, Arzt, BGs",1.0,,14564,3348.0,0.0,3.0,0.0,0.737,0.677,0.0561,27.1809,20.998,73.0306,3.0,47.1,39.5,128.4,0.1,1.4,1.2,3.8,50,0,12554189,2536410,11361230,26828687,26086616,1003337,0,261266,14564,3348,47,4.4,84.9,7711521,0,17415688,0,0,0,0,0,0,6012633,0,15748453,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Siloah,Worbstrasse 324,3073 Gümligen,K231,priv,A,,BGs,1.0,CT,5516,1530.0,0.0,4.0,0.0,0.81,0.773,0,8.0392,21.1111,80.4575,0.3,41.6,9.4,69.7,0.0,2.7,0.6,4.6,0,0,7196543,1557620,19568632,28322795,27024000,993773,0,-81659,5516,1530,29.8,3.6,50.7,12530699,11390999,12744738,7069425,0,3164552,0,0,0,12718283,11442687,12468260,6981086,100,3188347,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
